Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
40150	-2429.5754934270285	-2387.4539692585595	-42.12152416846908	0.4246345819845111	5.327126695802889	2.302989820607917E15
40200	-2428.7863070864505	-2387.945221116725	-40.84108596972554	0.4246345819845111	5.879309593922689	6.603785490446686E14
40250	-2427.3829809974172	-2389.5163493228147	-37.86663167460274	0.2342709770947363	6.0282032068245215	1.787041575994985E14
40300	-2428.8016749450094	-2389.7612860048102	-39.04038894019915	0.3264069836649321	4.911529718018707	1.33627846866191E14
40350	-2423.797863379614	-2387.525514500799	-36.272348878814654	0.056692096628151785	5.549455036195455	6.3767409221092695E13
40400	-2424.2602932903874	-2388.7619201204975	-35.498373169889895	0.05156212284692993	6.4013291126947225	3.1962754171577062E13
40450	-2427.5501427846766	-2388.9530796801487	-38.59706310452808	0.2995222828797713	7.392874126686651	3.1962754171577062E13
40500	-2425.0289673931925	-2388.9577032064362	-36.07126418675614	0.17023759456484455	5.977849208196881	4.788151472513166E13
40550	-2427.3429725386336	-2389.1315233105765	-38.21144922805689	0.022670014804315426	4.857253789874633	7.471110961052194E13
40600	-2425.960604096444	-2389.9850263257163	-35.97557777072795	0.05950804534158574	5.883644056176151	5.848251255686387E13
40650	-2424.3143576156963	-2388.222061861276	-36.09229575442047	0.11988092741783325	5.55152526126129	5.516046795283129E13
40700	-2423.732465694643	-2387.748876749321	-35.98358894532224	0.1288893845007887	6.5299244998264205	4.2713404950540586E13
40750	-2421.574826734026	-2387.9717599876126	-33.60306674641346	0.08607122564760425	5.484094256920717	4.531373120196876E12
40800	-2424.5059705926183	-2389.7230161469774	-34.782954445640804	0.24944658189391322	6.153922619812285	6.874804589574224E12
40850	-2424.6253518146	-2389.630711145783	-34.99464066881676	0.2586616269117168	5.971814522936163	8.383213026497799E12
40900	-2424.639009590816	-2389.967383523666	-34.67162606715	0.11292737561993924	6.389242692311173	1.3874264415730117E13
40950	-2421.69256653967	-2387.720852122159	-33.97171441751121	0.14046839714162476	6.3757720128332735	6.047654290801649E12
41000	-2423.589120851459	-2387.5708213437374	-36.01829950772163	0.36060749849949714	6.096648691414393	8.846596283772238E12
41050	-2422.2590177031934	-2387.873778230955	-34.38523947223837	0.2504207677615752	6.096648691414393	4.717107832313858E12
41100	-2421.5326523455437	-2387.8737629660254	-33.658889379518335	0.15352000531826862	6.0871466878964	4.692399582924489E12
41150	-2423.2311463551055	-2387.36966935816	-35.86147699694537	0.008850639560957536	7.048020205565754	7.965882631151404E12
41200	-2422.890349196029	-2387.600151371334	-35.29019782469488	0.056900696789531385	7.048020205565754	1.4505271965985346E13
41250	-2424.3084744246275	-2387.7970456133776	-36.511428811250006	0.2131819938528888	4.986159442457157	2.5356656107612367E13
41300	-2424.500036420979	-2388.1913787405515	-36.30865768042777	0.25325375349290025	5.278440718518086	2.5356656107612367E13
41350	-2424.7067402164967	-2389.008082952988	-35.69865726350868	0.08284291137733062	5.2615279189626705	2.787492507665628E13
41400	-2430.540361622432	-2394.781492445628	-35.75886917680405	0.08540798625750458	6.843003750057142	2.983071377839026E13
41450	-2424.254413000504	-2388.855020224898	-35.39939277560589	0.12802073027818645	6.843003750057142	1.7195687659522762E13
41500	-2422.530409236918	-2387.3544193938205	-35.17598984309754	0.03970267305740254	7.21690607390894	9.178126612190422E12
41550	-2421.6652856817022	-2388.1483214404357	-33.51696424126649	0.01946010868141741	6.510930969794444	2.3908657062563667E12
41600	-2420.8566318246026	-2387.934449324551	-32.92218250005156	0.2343915098269728	6.939773416573272	5.213876626931908E11
41650	-2422.1938198432144	-2388.699671656424	-33.494148186790625	0.1954283745852105	6.082184487438546	3.0278212234322646E12
41700	-2420.1012845900163	-2387.7589052474573	-32.34237934255922	0.1412140644043875	6.861766935402301	7.270497838234246E11
41750	-2421.920381464345	-2389.031752635025	-32.888628829320076	0.16355755971481623	5.906443309023674	2.0780183616977664E12
41800	-2419.6397950543605	-2387.5517336283588	-32.08806142600156	0.12976254082746552	5.649600320800852	1.0334447583471068E12
41850	-2420.100621415752	-2387.3405062374086	-32.760115178343284	0.04698549113725563	5.6445158478815305	1.9067393633995554E12
41900	-2419.7966479775887	-2387.4213477055255	-32.37530027206299	0.1587394042091639	5.885275533648655	1.286578231823587E12
41950	-2421.522353819988	-2387.752354716454	-33.76999910353392	0.1587394042091639	6.855471869371246	2.6851467435747617E12
42000	-2421.6863613001874	-2388.3053443483286	-33.38101695185868	0.2574416371498506	5.287740113006857	1.3183733750508684E12
42050	-2422.859933242727	-2388.548801181632	-34.3111320610949	0.25822698556416374	4.898115344736441	1.8021397732063406E12
42100	-2419.8570478465554	-2387.6714221299635	-32.18562571659178	0.06010016321238702	6.593399119178603	1.0679141324557395E12
42150	-2419.676960702822	-2388.077946250476	-31.599014452345628	0.13343697994381137	6.453461900045156	5.547304914539393E11
42200	-2420.6564847552972	-2388.172976936021	-32.48350781927642	0.1657197159236812	5.072370136564924	6.76174734449712E11
42250	-2419.398736466339	-2387.717101416791	-31.681635049547673	0.17999811219880926	5.637610069908	5.3333472478204614E11
42300	-2422.9737323929417	-2388.846912166412	-34.12682022652942	0.2137617311692342	7.133455549184951	1.5558011729385247E12
42350	-2420.6910417093973	-2387.338955366368	-33.3520863430295	0.2137617311692342	5.207998637024687	1.5558011729385247E12
42400	-2420.3438804809457	-2387.886167161996	-32.45771331894969	0.2919780280012578	6.165290548112195	4.5968519603861615E11
42450	-2419.9244729248358	-2387.7067917527897	-32.21768117204613	0.13034608301156964	6.909805682307279	6.49312870690549E11
42500	-2420.7964694026205	-2387.818305882992	-32.978163519628474	0.20939222201634217	5.505858066837527	1.4913331811504553E12
42550	-2425.672408941162	-2387.8840210746484	-37.78838786651344	0.44439175270383713	3.854096008127473	3.0800877645540076E11
42600	-2421.2334601735065	-2387.9649387527425	-33.268521420764074	0.36399540255325324	5.813969905525655	6.20184845823307E11
42650	-2420.815600686035	-2388.3808947909515	-32.4347058950834	0.156375299224165	4.920447255669655	4.8570723831226263E11
42700	-2420.2684898514285	-2388.122169845905	-32.146320005523734	0.060279816183522114	5.035101900334914	4.8570723831226263E11
42750	-2420.3289287978628	-2388.824882624052	-31.504046173810984	0.05344513180598013	5.362648989778019	4.290970383448723E11
42800	-2425.065425687503	-2393.581636144564	-31.483789542939192	0.08616623465154848	6.125086888622726	6.826391333874795E11
42850	-2419.402265191519	-2390.1486514216053	-29.253613769913382	0.026178810669414153	5.980694624319683	4.725981071865251E10
42900	-2417.7014381266204	-2387.717648653698	-29.98378947292241	0.12657504019624805	4.739560003291702	2.8657464882600212E10
42950	-2417.02429427309	-2387.831674121843	-29.192620151246985	0.2904453059898564	5.687734651706418	2.0152112381270424E10
43000	-2421.2815101868073	-2390.219992446301	-31.061517740506115	0.2912745056077018	5.129250643941468	8.423276672062769E10
43050	-2422.2193636899015	-2391.036923349583	-31.182440340318433	0.40529172419004683	5.533193494152712	5.4115958213736046E10
43100	-2416.5556020185636	-2387.635208077944	-28.920393940619682	0.13475423195600159	5.837342511796401	4.573273412721457E10
43150	-2415.0464446870246	-2387.783726935478	-27.2627177515463	0.35731734172315405	6.126277170877168	1.4085930484163158E9
43200	-2415.9597290981214	-2388.5025340129037	-27.457195085217915	0.37542407154376467	6.062598481732255	1.5112642471793077E9
43250	-2414.152889431038	-2387.370741801152	-26.782147629886495	0.2797860738177826	5.776045520343064	1.9895023513041909E9
43300	-2416.736576229887	-2388.546537213621	-28.190039016265786	0.36520653299209116	5.182641791252374	2.96866785293001E9
43350	-2413.52400200738	-2387.487516159983	-26.03648584739724	0.16195161374773773	6.172752291301695	2.110587733106367E9
43400	-2414.1273150081406	-2387.4930481956767	-26.63426681246385	0.2041753187711463	6.34167343580137	2.5487785770916796E9
43450	-2413.8523128351153	-2387.493238110761	-26.35907472435433	0.07910074269468052	5.549225702228955	3.4112520614874253E9
43500	-2412.3900799834805	-2387.576902929275	-24.8131770542052	0.033316608663727654	5.682686993690439	5.756486319291816E8
43550	-2415.3383886977886	-2389.4847066809352	-25.85368201685354	0.2572965393291507	4.734404248566976	2.55110692308572E8
43600	-2415.959692635267	-2389.035516943615	-26.924175691651644	0.21884787859527796	4.1766611957500865	1.133176370239834E8
43650	-2417.1341836694633	-2389.560160335594	-27.574023333869278	0.1745846516123511	7.421658049474967	1.930367684374741E9
43700	-2416.0403754402037	-2388.685415023943	-27.35496041626076	0.021252261188593625	7.051984550302716	3.221865880944303E9
43750	-2417.6535181484614	-2389.614039949859	-28.039478198602417	0.20164392110785498	7.1270012724551774	4.029200742975355E9
43800	-2416.2825439680246	-2388.5165851097045	-27.76595885832021	0.12343142827820805	7.495789722324752	3.111839407187019E9
43850	-2417.4825925241794	-2389.0740809863596	-28.408511537819745	0.0873531286028032	7.495789722324752	7.257363248667887E9
43900	-2420.928645961447	-2388.566853342604	-32.36179261884258	0.0873531286028032	3.9236590352744676	7.329610309017676E9
43950	-2414.8828297330783	-2387.338683555462	-27.5441461776161	0.2098196818137133	5.630161061905276	6.987770045961355E9
44000	-2418.101945646147	-2388.228138296714	-29.873807349433406	0.2098196818137133	5.535460443880607	6.868996384577115E10
44050	-2420.8872074356595	-2388.5714653385326	-32.31574209712694	0.1159860522259009	8.206854647777783	6.868996384577115E10
44100	-2417.5291271941664	-2387.460167486814	-30.0689597073525	0.07705633419689421	7.944415226902003	1.6458019964365366E10
44150	-2418.1062381371817	-2387.9541451224904	-30.152093014691264	0.21737704756426346	7.5154807316678465	1.3672205187235865E10
44200	-2421.6011994250093	-2392.539953532927	-29.061245892082383	0.14994383633198738	7.5154807316678465	8.87768675430522E9
44250	-2416.6930035671203	-2387.906695627271	-28.786307939849287	0.3418079873898078	7.539490206850182	7.747548710770814E8
44300	-2416.8590080614485	-2388.509229191065	-28.349778870383336	0.36283336278521144	7.229391626847634	7.747548710770814E8
44350	-2417.1981664277027	-2389.462153554842	-27.73601287286066	0.2200736385576154	6.53231155721038	5.706627767030431E9
44400	-2414.14687067665	-2388.5184689684243	-25.628401708225958	0.07724880427380891	6.331600614409843	1.8387828488300395E9
44450	-2414.8984612346017	-2387.7264882335003	-27.171973001101456	0.1370196237155563	5.580443999049037	7.076747814722614E9
44500	-2415.006189493528	-2387.5653742826585	-27.440815210869417	0.4144888222783454	5.377146469479156	1.0958242652847319E9
44550	-2416.4033196665023	-2387.384075558048	-29.019244108454135	0.5150758834091668	6.232248655377745	1.4407357216737013E9
44600	-2419.0199585400246	-2387.8842818721787	-31.13567666784596	0.4683838098434991	6.943502284959256	6.221252343996067E9
44650	-2416.476607459323	-2389.42502392325	-27.051583536072933	0.35986678661726834	5.041538063161641	7.949848256337057E8
44700	-2415.1162079298083	-2387.7275948400356	-27.38861308977259	0.47658136273882007	4.516756766489196	1.4962622274801406E8
44750	-2413.4476910731505	-2387.667141350966	-25.780549722184215	0.44493750181197367	6.276082505023679	1.1424247463133506E8
44800	-2410.950268205881	-2387.8003137075157	-23.149954498365247	0.11728029002899755	7.260526675488371	4.820579890985316E7
44850	-2412.0325284842434	-2389.9873091841255	-22.045219300117942	0.03552853947076263	5.6355367992386745	3.636242584729689E7
44900	-2410.0746136147986	-2387.9185000421426	-22.15611357265594	0.0411370753689281	6.120627972711171	5.13017154592178E7
44950	-2414.351485160154	-2389.481395139122	-24.870090021032034	0.13153702899825853	7.302596901911488	2.286726473553618E8
45000	-2411.1633920992167	-2388.5184900703584	-22.64490202885831	0.08105959221357682	7.234256658852578	3.592371104220511E7
45050	-2410.0331064895718	-2387.429579320723	-22.603527168849013	0.1686593943323087	7.3651354985134	1.5623252524295293E7
45100	-2410.4094213801977	-2387.8314213691606	-22.578000011037147	0.017135605170936413	7.376770312960097	1.4743019026233789E7
45150	-2410.20989583436	-2387.52282876349	-22.687067070870118	0.1813317940945206	7.322516473077959	1.63414203375817E7
45200	-2410.466766599964	-2387.745011694955	-22.721754905009167	0.1545215987910127	5.890608990829675	8.44690855616921E7
45250	-2413.694119718897	-2387.895943562961	-25.79817615593647	0.12996699979116902	7.925970055049907	1.72003386910473E8
45300	-2411.274258534937	-2387.8914685185027	-23.382790016434193	0.04322246279888786	5.229292650361713	9.456618680851641E7
45350	-2412.025389591776	-2387.73253199087	-24.292857600905887	0.07295699085427615	5.832830255246677	5.0699822395883864E8
45400	-2413.9317875280803	-2387.9941528560616	-25.937634672018564	0.03556634854400531	5.990411881111926	2.082900220941786E9
45450	-2415.8179715790607	-2387.338040526993	-28.479931052067545	0.08598586607377062	6.151962082938891	3.3882444586100525E10
45500	-2418.728887370841	-2387.5383546980884	-31.190532672752894	0.12152626959101501	6.477901673555024	3.856736966218564E11
45550	-2423.553646063647	-2391.273252735098	-32.28039332854922	0.12152626959101501	6.6214833460073494	1.0114362843156655E12
45600	-2419.019629325628	-2387.456490286513	-31.563139039115182	0.1053479140724088	6.17571375275595	7.049208551057443E11
45650	-2421.8511742148007	-2387.470426568137	-34.380747646663444	0.1850611326955672	5.123936721960568	4.486237259267102E12
45700	-2423.496403926371	-2388.7365520378767	-34.75985188849434	0.16276553566650584	5.819151546507879	1.3503350338655082E13
45750	-2425.776714208591	-2388.4710093639465	-37.30570484464436	0.12895417380327537	7.582845725520152	3.497225859025108E13
45800	-2425.3654750595783	-2387.8739327446283	-37.49154231495014	0.3599317300039059	5.845706839110386	4.402358411470341E13
45850	-2426.224398605229	-2388.520995534879	-37.703403070349715	0.364275237770552	6.6131807789495065	2.5739932969515652E13
45900	-2426.6718959494	-2388.0876968715106	-38.584199077889565	0.364275237770552	5.963215853450294	1.1929817242743547E14
45950	-2424.5358860156043	-2387.657466283371	-36.87841973223322	0.04621790892459012	6.62658402210157	1.0514014986467525E14
46000	-2424.94577598652	-2387.516141516586	-37.42963446993409	0.09593960513691957	6.401017922928158	2.302113398256323E14
46050	-2428.203885127598	-2390.07240354206	-38.13148158553825	0.14630872330746877	6.495011025151276	3.4027349638286444E14
46100	-2426.545828771076	-2388.302982875438	-38.24284589563783	0.18906624166388988	6.699260326854088	2.242187994117733E14
46150	-2428.427129264789	-2389.5455872069824	-38.88154205780673	0.2851501335262788	5.8480038058779975	3.431267251166311E14
46200	-2427.049595191954	-2387.5351890661905	-39.514406125763344	0.1385305814663179	6.339713017341768	1.598076485818085E15
46250	-2428.4426418124203	-2387.6123520161987	-40.83028979622176	0.06005362741202122	4.8883931926304145	2.0288653425066192E15
46300	-2428.8523222431945	-2388.7991741376786	-40.05314810551605	0.374806921998373	5.387568368471168	4.5867465669514475E14
46350	-2432.581642537995	-2391.8341361762905	-40.74750636170438	0.35481133778120805	6.528599083996569	6.622848839251948E14
46400	-2428.550845316878	-2388.424725008096	-40.12612030878221	0.35481133778120805	5.9657563165960825	6.056729847499879E14
46450	-2424.536393108275	-2387.8763106398715	-36.660082468403616	0.10285607536715925	5.2171701490296964	6.8016238617768234E13
46500	-2423.2251745739823	-2387.870781793453	-35.354392780529366	0.22195169878353713	5.450291401250853	1.4248272634185826E13
46550	-2424.2058434846012	-2388.1790248513744	-36.02681863322705	0.2289576015508568	6.010410737605714	3.0040465109546637E13
46600	-2423.4536092396634	-2387.983375161823	-35.470234077840466	0.18766733369839192	5.76147124514932	2.3415222979498E13
46650	-2423.847197139417	-2388.207626786194	-35.63957035322296	0.09581444608246627	6.713636010183265	2.9586631384893516E13
46700	-2425.809213841662	-2387.8421693710825	-37.96704447057932	0.18333179454366488	5.574064589256613	2.6900345422642806E14
46750	-2425.985967512549	-2387.7839976056466	-38.20196990690258	0.18333179454366488	5.30903171189094	2.6900345422642806E14
46800	-2430.194784957148	-2390.583910403147	-39.61087455400105	0.36144874955016976	5.334741924730393	3.135608098714973E14
46850	-2427.5695377408315	-2387.49158275184	-40.07795498899168	0.0944141074341119	5.000464221578462	1.3819415860036358E15
46900	-2429.218754783437	-2388.612578579325	-40.606176204111605	0.0944141074341119	6.1712443873860465	6.136800429898006E15
46950	-2427.835552860087	-2387.7916552677507	-40.04389759233598	0.10743560611852376	6.360921473256662	3.104324305800891E15
47000	-2428.95647509108	-2388.900372259728	-40.05610283135198	0.07640056682387444	5.58111502844018	3.104324305800891E15
47050	-2431.534967550691	-2388.5621364028534	-42.97283114783748	0.4946683233431448	4.98218244837488	2.1243154372636828E15
47100	-2430.2043905742694	-2390.00463719895	-40.199753375319034	0.4946683233431448	4.921818441357037	1.198494154458262E14
47150	-2433.3163616123356	-2389.807755185267	-43.508606427068585	0.7917792735865153	6.956656219439674	2.5306784267783566E13
47200	-2425.6853727281673	-2387.75202048353	-37.93335224463718	0.4518390005413316	6.956656219439674	6.759256920420597E12
47250	-2426.092575928698	-2389.4380929128743	-36.65448301582379	0.23381345612101653	6.063420647966766	5.333806287400791E13
47300	-2425.884310741617	-2387.619115695697	-38.265195045920045	0.2630055399371527	6.518963080107796	1.4536032545402134E14
47350	-2425.172770531121	-2387.561870808323	-37.61089972279818	0.21422313302505724	6.543713585026641	1.1475391877842103E14
47400	-2425.9078289859294	-2387.6934619749736	-38.21436701095589	0.15912993774164044	6.973314408362867	1.9434571028086775E14
47450	-2427.0607653707925	-2389.325998244799	-37.734767125993415	0.21523706321978323	6.132706217392794	1.7770422777910728E14
47500	-2430.297999634266	-2388.82408801721	-41.473911617056004	0.1794397441873892	8.14285678490393	4.06359369617819E14
47550	-2426.507556792021	-2388.3013503691304	-38.206206422890794	0.1578295929681199	6.607645301914174	3.064173658924683E14
47600	-2426.4819178865205	-2387.926764667556	-38.55515321896415	0.3007803192699537	7.491733931294527	2.4788075806357227E13
47650	-2422.4355957155153	-2387.798502611847	-34.63709310366816	0.03644091191422163	5.663846277498319	1.1067147224644596E13
47700	-2426.5576071196397	-2388.1333545912726	-38.424252528367305	0.08658787830548645	4.040662572581263	6.470548238793076E12
47750	-2422.9881393336823	-2387.371305407617	-35.61683392606507	0.10010129737536737	7.798591310205965	5.136889809059899E12
47800	-2422.185820233509	-2387.3707938088546	-34.81502642465434	0.16267132804034803	6.292740047486313	1.2854764362087904E13
47850	-2423.1131248971014	-2388.486315413904	-34.62680948319747	0.03618177464380223	5.972167359433336	1.244671473257721E13
47900	-2424.8193168536445	-2389.818179861861	-35.001136991783596	0.05261724738892931	7.159754116111262	9.17925133236902E12
47950	-2425.134332654001	-2388.489049352492	-36.645283301508826	0.16667938954557387	7.159754116111262	2.852616009543557E13
48000	-2420.581590706125	-2387.350700558627	-33.230890147498066	0.07836597264956574	6.197894634248561	3.8848807162000513E12
48050	-2421.289701929733	-2388.685071690904	-32.60463023882897	0.09410781600178252	6.247522557597986	2.0060397396901067E12
48100	-2425.6485161005503	-2389.6156075403446	-36.032908560205804	0.2968397328326389	4.61128937977353	3.8228347907603223E12
48150	-2421.638618473969	-2387.380493182212	-34.25812529175705	0.09550663896567001	7.392491764948325	2.9128164781812837E12
48200	-2421.654822055904	-2388.405025482602	-33.24979657330165	0.06303950766764703	5.070124887794439	1.6036021015317622E12
48250	-2419.7409992871812	-2388.3918077743647	-31.34919151281661	0.09853110911867391	6.590097272255863	4.544489315803555E11
48300	-2420.1071450038685	-2389.4009041936315	-30.706240810236842	0.09010127842027309	6.799881392269049	1.98736197509677E11
48350	-2418.963819885479	-2388.0073502944156	-30.956469591063467	0.13141419055876546	6.602529447013083	2.5982140603868506E11
48400	-2418.896109821334	-2388.519397381766	-30.376712439567964	0.03959180867811346	5.396403615106027	1.2571584069488754E11
48450	-2419.99029994952	-2388.6187959443096	-31.371504005210326	0.270498615284711	6.532402468965527	1.3569149281777159E11
48500	-2419.0079429154393	-2387.5695715409493	-31.438371374490067	0.21724336648118317	4.791113338326104	9.958762785440802E10
48550	-2420.6414152682446	-2389.5379211447007	-31.103494123543776	0.12204008037811534	5.981381737742562	4.314410757575154E11
48600	-2421.746438928592	-2387.8007557350484	-33.94568319354342	0.12679022771413162	8.079259464051734	4.314410757575154E11
48650	-2419.341853727924	-2387.7297685921476	-31.612085135776184	0.08256327938138444	6.699071433605358	5.545192241574706E11
48700	-2423.6191730316823	-2388.4809274315226	-35.138245600159934	0.3280148973204601	6.07548654740753	5.094273697796973E12
48750	-2424.6035896465396	-2387.5733112470716	-37.03027839946806	0.20179553505755582	6.980819648927762	4.051526783367294E13
48800	-2430.7133241115603	-2388.338620592105	-42.37470351945515	0.10262924895355711	4.052784254023131	3.7539534768704994E14
48850	-2428.5224285870745	-2387.8506680206533	-40.67176056642116	0.04924168332935441	4.810941801658196	1.2803271072538338E15
48900	-2427.8687661142562	-2388.9610889134783	-38.907677200777954	0.10326273385218213	7.036702999493769	5.1073011480656525E14
48950	-2427.0717314294907	-2387.487819230659	-39.583912198831655	0.08975284929107345	6.610571620841947	1.720921326175539E15
49000	-2427.648718069821	-2388.225336032778	-39.42338203704278	0.08975284929107345	7.399211963863817	5.177953637208212E14
49050	-2427.1068420121737	-2387.4623370604795	-39.64450495169404	0.0356569324661905	6.779841988689003	1.297915780207996E15
49100	-2430.413123537931	-2388.2747033276946	-42.13842021023628	0.056096828274839486	6.040302112853285	2.7817732284619192E16
49150	-2430.023624620541	-2387.8360538775596	-42.18757074298112	0.084555102244722	6.5742058930148195	2.418019155854508E16
49200	-2429.0626183216	-2387.6840602454813	-41.37855807611858	0.05825707681649886	6.428395576869296	1.167382278011442E16
49250	-2430.027114216774	-2387.64917184261	-42.37794237416408	0.19182910295333136	5.017604135810248	1.0617297530395236E16
49300	-2429.8590019580956	-2387.8098657261453	-42.04913623195053	0.023543124072920085	4.994992255644901	5.061865730477219E15
49350	-2431.4487412344824	-2390.9082722708035	-40.54046896367893	0.017889518588215178	6.929854451053469	1.7474158508217588E15
49400	-2430.2704375904627	-2389.2603605757035	-41.010077014759275	0.2745531773224845	5.577637970898673	2.9565766032518135E15
49450	-2427.2954452278545	-2387.798426080646	-39.497019147208405	0.1289830474867249	6.13316139266298	1.816930086673324E15
49500	-2425.651029440923	-2387.798426080646	-37.85260336027689	0.15013481700358464	6.13316139266298	3.1337823056607275E14
49550	-2426.798019518578	-2387.949016413359	-38.84900310521889	0.15013481700358464	6.123375364163486	8.515831756990871E14
49600	-2427.1145724077955	-2387.934331909572	-39.180240498223476	0.19406539653848337	6.203626204903043	8.515831756990871E14
49650	-2426.8245454972666	-2387.8029669733583	-39.021578523908516	0.18243199318196424	5.9550403280296536	8.515831756990871E14
49700	-2428.00979100848	-2388.742330545183	-39.26746046329699	0.18243199318196424	5.778916637588729	1.0815402387543795E15
49750	-2433.7843885893576	-2390.266490967638	-43.51789762171949	0.24454612375839388	7.161037244137135	1.2726349933259672E16
49800	-2428.2111089017435	-2388.0647148239123	-40.146394077831445	0.18743413330613462	5.608888128818393	2.3771371725114585E15
49850	-2427.359782990065	-2387.7706025726993	-39.58918041736563	0.07304426600422881	5.698049184940754	2.0958341656875002E15
49900	-2428.360331303463	-2387.3487834283396	-41.0115478751235	0.18159115797474965	6.9795868320958245	2.612178579330989E15
49950	-2429.4363230856784	-2389.139373462414	-40.29694962326446	0.08824360606555214	7.496799627530182	1.0470819895989375E15
50000	-2428.798532609525	-2387.386838691394	-41.41169391813077	0.19474231610647597	6.91754902628243	3.8053656220022335E15
